area,district_1_in_area,district_2_in_area,district_3_in_area,polygon_of_area,polygon_of_district_1_in_area,polygon_of_district_2_in_area,polygon_of_district_3_in_area,avoidance_2014,avoidance_2015,avoidance_2016,avoidance_2017,crime_index_2014,crime_index_2015,crime_index_2016,crime_index_2017,decay_2014,decay_2015,decay_2016,decay_2017,fear_of_crime_2014,fear_of_crime_2015,fear_of_crime_2016,fear_of_crime_2017,feelings_of_insecurity_2014,feelings_of_insecurity_2015,feelings_of_insecurity_2016,feelings_of_insecurity_2017,high_impact_crime_2014,high_impact_crime_2015,high_impact_crime_2016,high_impact_crime_2017,high_volume_crime_2014,high_volume_crime_2015,high_volume_crime_2016,high_volume_crime_2017,nuisance_2014,nuisance_2015,nuisance_2016,nuisance_2017,nuisance_by_persons_2014,nuisance_by_persons_2015,nuisance_by_persons_2016,nuisance_by_persons_2017,risk_perception_2014,risk_perception_2015,risk_perception_2016,risk_perception_2017,safety_index_2014,safety_index_2015,safety_index_2016,safety_index_2017
"Burgwallen-Oude Zijde,Burgwallen-Oude Zijde,,,""POLYGON((4.903254 52.376582,4.902978 52.376682,4.902452 52.377133,4.901959 52.377236,4.900967 52.377234,4.899692 52.377295,4.89914 52.376964,4.897079 52.375498,4.896474 52.375756,4.894363 52.374059,4.893565 52.373481,4.893299 52.373193,4.89307 52.372814,4.893011 52.372699,4.892974 52.3727,4.89292 52.372556,4.892881 52.372365,4.892849 52.371833,4.892803 52.371486,4.892539 52.37044,4.89247 52.370238,4.892049 52.369203,4.892014 52.369043,4.892392 52.369073,4.892436 52.368956,4.892891 52.368324,4.894148 52.367281,4.894322 52.36728,4.89483 52.3673,4.895107 52.367331,4.895269 52.36736,4.895413 52.367442,4.895497 52.36751,4.895786 52.367804,4.896232 52.368283,4.896366 52.36849,4.898754 52.370987,4.899295 52.371569,4.899856 52.372216,4.899666 52.372268,4.899686 52.372333,4.900098 52.372902,4.900165 52.372961,4.900246 52.373001,4.900369 52.373027,4.900551 52.373037,4.900708 52.373011,4.900935 52.373487,4.901267 52.374166,4.902273 52.376134,4.903254 52.376582))"",""POLYGON((4.903254 52.376582,4.902978 52.376682,4.902452 52.377133,4.901959 52.377236,4.900967 52.377234,4.899692 52.377295,4.89914 52.376964,4.897079 52.375498,4.896474 52.375756,4.894363 52.374059,4.893565 52.373481,4.893299 52.373193,4.89307 52.372814,4.893011 52.372699,4.892974 52.3727,4.89292 52.372556,4.892881 52.372365,4.892849 52.371833,4.892803 52.371486,4.892539 52.37044,4.89247 52.370238,4.892049 52.369203,4.892014 52.369043,4.892392 52.369073,4.892436 52.368956,4.892891 52.368324,4.894148 52.367281,4.894322 52.36728,4.89483 52.3673,4.895107 52.367331,4.895269 52.36736,4.895413 52.367442,4.895497 52.36751,4.895786 52.367804,4.896232 52.368283,4.896366 52.36849,4.898754 52.370987,4.899295 52.371569,4.899856 52.372216,4.899666 52.372268,4.899686 52.372333,4.900098 52.372902,4.900165 52.372961,4.900246 52.373001,4.900369 52.373027,4.900551 52.373037,4.900708 52.373011,4.900935 52.373487,4.901267 52.374166,4.902273 52.376134,4.903254 52.376582))"",,,76.0,50.0,82.0,112.0,129.0,152.0,126.0,131.0,149.0,149.0,150.0,140.0,97.0,87.0,104.0,122.0,98.0,83.0,98.0,120.0,115.0,153.0,109.0,133.0,144.0,151.0,143.0,130.0,268.0,272.0,302.0,306.0,387.0,395.0,454.0,472.0,118.0,129.0,131.0,135.0,165.0,170.0,177.0,186.0"
"Burgwallen-Nieuwe Zijde,Burgwallen-Nieuwe Zijde,,,""POLYGON((4.906409 52.380033,4.906006 52.380099,4.905475 52.380197,4.904313 52.380456,4.903264 52.380767,4.902263 52.381121,4.902096 52.381189,4.901184 52.381555,4.900368 52.381972,4.90006 52.382147,4.899479 52.382478,4.898772 52.382963,4.896656 52.381052,4.895806 52.380136,4.895468 52.379848,4.895194 52.379616,4.89434 52.379022,4.894003 52.378758,4.893914 52.378688,4.892082 52.377024,4.891314 52.376317,4.891181 52.376184,4.889673 52.374813,4.889303 52.374454,4.889259 52.374301,4.888908 52.373432,4.888855 52.373252,4.888821 52.373139,4.888765 52.37303,4.888509 52.372316,4.888126 52.370293,4.887827 52.368796,4.88784 52.368757,4.887852 52.368719,4.88806 52.368491,4.88854 52.368122,4.88964 52.367277,4.8901 52.367133,4.89116 52.366963,4.891744 52.366908,4.89275 52.366893,4.893152 52.3669,4.89329 52.366936,4.893357 52.366963,4.893806 52.367258,4.89388 52.367282,4.894148 52.367281,4.892891 52.368324,4.892436 52.368956,4.892392 52.369073,4.892014 52.369043,4.892049 52.369203,4.89247 52.370238,4.892539 52.37044,4.892803 52.371486,4.892849 52.371833,4.892881 52.372365,4.89292 52.372556,4.892974 52.3727,4.893011 52.372699,4.89307 52.372814,4.893299 52.373193,4.893565 52.373481,4.894363 52.374059,4.896474 52.375756,4.897079 52.375498,4.89914 52.376964,4.899692 52.377295,4.900967 52.377234,4.901959 52.377236,4.902452 52.377133,4.902978 52.376682,4.903254 52.376582,4.903545 52.377165,4.904286 52.377926,4.906409 52.380033))"",""POLYGON((4.906409 52.380033,4.906006 52.380099,4.905475 52.380197,4.904313 52.380456,4.903264 52.380767,4.902263 52.381121,4.902096 52.381189,4.901184 52.381555,4.900368 52.381972,4.90006 52.382147,4.899479 52.382478,4.898772 52.382963,4.896656 52.381052,4.895806 52.380136,4.895468 52.379848,4.895194 52.379616,4.89434 52.379022,4.894003 52.378758,4.893914 52.378688,4.892082 52.377024,4.891314 52.376317,4.891181 52.376184,4.889673 52.374813,4.889303 52.374454,4.889259 52.374301,4.888908 52.373432,4.888855 52.373252,4.888821 52.373139,4.888765 52.37303,4.888509 52.372316,4.888126 52.370293,4.887827 52.368796,4.88784 52.368757,4.887852 52.368719,4.88806 52.368491,4.88854 52.368122,4.88964 52.367277,4.8901 52.367133,4.89116 52.366963,4.891744 52.366908,4.89275 52.366893,4.893152 52.3669,4.89329 52.366936,4.893357 52.366963,4.893806 52.367258,4.89388 52.367282,4.894148 52.367281,4.892891 52.368324,4.892436 52.368956,4.892392 52.369073,4.892014 52.369043,4.892049 52.369203,4.89247 52.370238,4.892539 52.37044,4.892803 52.371486,4.892849 52.371833,4.892881 52.372365,4.89292 52.372556,4.892974 52.3727,4.893011 52.372699,4.89307 52.372814,4.893299 52.373193,4.893565 52.373481,4.894363 52.374059,4.896474 52.375756,4.897079 52.375498,4.89914 52.376964,4.899692 52.377295,4.900967 52.377234,4.901959 52.377236,4.902452 52.377133,4.902978 52.376682,4.903254 52.376582,4.903545 52.377165,4.904286 52.377926,4.906409 52.380033))"",,,77.0,78.0,70.0,67.0,149.0,167.0,133.0,141.0,125.0,149.0,144.0,125.0,99.0,98.0,92.0,89.0,105.0,95.0,87.0,88.0,115.0,135.0,95.0,104.0,182.0,200.0,171.0,179.0,299.0,314.0,346.0,312.0,473.0,480.0,548.0,498.0,114.0,123.0,120.0,112.0,182.0,193.0,190.0,181.0"
"Grachtengordel-West,Grachtengordel-West,,,""POLYGON((4.894003 52.378758,4.893684 52.378894,4.893525 52.378937,4.892009 52.379258,4.891719 52.379263,4.890238 52.379592,4.890133 52.379624,4.889847 52.379723,4.888436 52.380514,4.888166 52.380209,4.887129 52.379088,4.886206 52.378081,4.884779 52.376522,4.883155 52.374744,4.883133 52.374672,4.883069 52.373984,4.882614 52.368924,4.882602 52.368748,4.882424 52.366736,4.882432 52.366657,4.882548 52.366571,4.882742 52.366238,4.882798 52.366169,4.88462 52.366806,4.885165 52.367004,4.885875 52.367238,4.886666 52.367539,4.886703 52.368032,4.887719 52.368385,4.88806 52.368491,4.887852 52.368719,4.88784 52.368757,4.887827 52.368796,4.888126 52.370293,4.888509 52.372316,4.888765 52.37303,4.888821 52.373139,4.888855 52.373252,4.888908 52.373432,4.889259 52.374301,4.889303 52.374454,4.889673 52.374813,4.891181 52.376184,4.891314 52.376317,4.892082 52.377024,4.893914 52.378688,4.894003 52.378758))"",""POLYGON((4.894003 52.378758,4.893684 52.378894,4.893525 52.378937,4.892009 52.379258,4.891719 52.379263,4.890238 52.379592,4.890133 52.379624,4.889847 52.379723,4.888436 52.380514,4.888166 52.380209,4.887129 52.379088,4.886206 52.378081,4.884779 52.376522,4.883155 52.374744,4.883133 52.374672,4.883069 52.373984,4.882614 52.368924,4.882602 52.368748,4.882424 52.366736,4.882432 52.366657,4.882548 52.366571,4.882742 52.366238,4.882798 52.366169,4.88462 52.366806,4.885165 52.367004,4.885875 52.367238,4.886666 52.367539,4.886703 52.368032,4.887719 52.368385,4.88806 52.368491,4.887852 52.368719,4.88784 52.368757,4.887827 52.368796,4.888126 52.370293,4.888509 52.372316,4.888765 52.37303,4.888821 52.373139,4.888855 52.373252,4.888908 52.373432,4.889259 52.374301,4.889303 52.374454,4.889673 52.374813,4.891181 52.376184,4.891314 52.376317,4.892082 52.377024,4.893914 52.378688,4.894003 52.378758))"",,,35.0,56.0,38.0,42.0,91.0,92.0,69.0,71.0,105.0,108.0,95.0,99.0,67.0,78.0,67.0,70.0,64.0,73.0,61.0,61.0,83.0,94.0,59.0,59.0,99.0,91.0,78.0,84.0,119.0,122.0,124.0,117.0,133.0,137.0,152.0,135.0,103.0,105.0,103.0,107.0,93.0,98.0,87.0,86.0"
"Grachtengordel-Zuid,Grachtengordel-Zuid,,,""POLYGON((4.90277 52.362797,4.901556 52.365154,4.901218 52.365771,4.900752 52.366617,4.899285 52.367165,4.898795 52.367255,4.898241 52.367312,4.89725 52.36742,4.897127 52.367421,4.896077 52.367371,4.895269 52.36736,4.895107 52.367331,4.89483 52.3673,4.894322 52.36728,4.894148 52.367281,4.89388 52.367282,4.893806 52.367258,4.893357 52.366963,4.89329 52.366936,4.893152 52.3669,4.89275 52.366893,4.891744 52.366908,4.89116 52.366963,4.8901 52.367133,4.88964 52.367277,4.88854 52.368122,4.88806 52.368491,4.887719 52.368385,4.886703 52.368032,4.886666 52.367539,4.885875 52.367238,4.885165 52.367004,4.88462 52.366806,4.882798 52.366169,4.882882 52.366067,4.883505 52.365679,4.884364 52.365101,4.884468 52.365018,4.884572 52.364936,4.884754 52.364831,4.887875 52.362766,4.887968 52.362706,4.888034 52.362685,4.888099 52.362665,4.895908 52.361597,4.896088 52.361612,4.896345 52.361633,4.896516 52.361659,4.90277 52.362797))"",""POLYGON((4.90277 52.362797,4.901556 52.365154,4.901218 52.365771,4.900752 52.366617,4.899285 52.367165,4.898795 52.367255,4.898241 52.367312,4.89725 52.36742,4.897127 52.367421,4.896077 52.367371,4.895269 52.36736,4.895107 52.367331,4.89483 52.3673,4.894322 52.36728,4.894148 52.367281,4.89388 52.367282,4.893806 52.367258,4.893357 52.366963,4.89329 52.366936,4.893152 52.3669,4.89275 52.366893,4.891744 52.366908,4.89116 52.366963,4.8901 52.367133,4.88964 52.367277,4.88854 52.368122,4.88806 52.368491,4.887719 52.368385,4.886703 52.368032,4.886666 52.367539,4.885875 52.367238,4.885165 52.367004,4.88462 52.366806,4.882798 52.366169,4.882882 52.366067,4.883505 52.365679,4.884364 52.365101,4.884468 52.365018,4.884572 52.364936,4.884754 52.364831,4.887875 52.362766,4.887968 52.362706,4.888034 52.362685,4.888099 52.362665,4.895908 52.361597,4.896088 52.361612,4.896345 52.361633,4.896516 52.361659,4.90277 52.362797))"",,,77.0,57.0,40.0,73.0,166.0,151.0,179.0,167.0,141.0,125.0,154.0,148.0,85.0,83.0,81.0,90.0,74.0,85.0,84.0,83.0,146.0,128.0,170.0,160.0,186.0,175.0,188.0,174.0,170.0,173.0,210.0,218.0,199.0,220.0,267.0,288.0,103.0,107.0,118.0,113.0,140.0,136.0,157.0,158.0"
"Nieuwmarkt/Lastage,Nieuwmarkt/Lastage,,,""POLYGON((4.913608 52.372595,4.913585 52.373016,4.91351 52.373434,4.913391 52.37383,4.913255 52.374158,4.913058 52.374533,4.912723 52.375056,4.911379 52.374933,4.910752 52.377675,4.911158 52.377629,4.910593 52.379906,4.908684 52.379849,4.907622 52.379877,4.906531 52.380012,4.906409 52.380033,4.904286 52.377926,4.903545 52.377165,4.903254 52.376582,4.902273 52.376134,4.901267 52.374166,4.900935 52.373487,4.900708 52.373011,4.900551 52.373037,4.900369 52.373027,4.900246 52.373001,4.900165 52.372961,4.900098 52.372902,4.899686 52.372333,4.899666 52.372268,4.899856 52.372216,4.899295 52.371569,4.898754 52.370987,4.896366 52.36849,4.896232 52.368283,4.895786 52.367804,4.895497 52.36751,4.895413 52.367442,4.895269 52.36736,4.896077 52.367371,4.897127 52.367421,4.89725 52.36742,4.898241 52.367312,4.898795 52.367255,4.899285 52.367165,4.900752 52.366617,4.901218 52.365771,4.901835 52.365882,4.905631 52.366605,4.906035 52.366718,4.906115 52.366757,4.906371 52.366881,4.906546 52.366977,4.907104 52.367335,4.909685 52.369061,4.910037 52.369308,4.910685 52.369692,4.911127 52.36996,4.913413 52.37146,4.913517 52.371819,4.91359 52.372257,4.913608 52.372595))"",""POLYGON((4.913608 52.372595,4.913585 52.373016,4.91351 52.373434,4.913391 52.37383,4.913255 52.374158,4.913058 52.374533,4.912723 52.375056,4.911379 52.374933,4.910752 52.377675,4.911158 52.377629,4.910593 52.379906,4.908684 52.379849,4.907622 52.379877,4.906531 52.380012,4.906409 52.380033,4.904286 52.377926,4.903545 52.377165,4.903254 52.376582,4.902273 52.376134,4.901267 52.374166,4.900935 52.373487,4.900708 52.373011,4.900551 52.373037,4.900369 52.373027,4.900246 52.373001,4.900165 52.372961,4.900098 52.372902,4.899686 52.372333,4.899666 52.372268,4.899856 52.372216,4.899295 52.371569,4.898754 52.370987,4.896366 52.36849,4.896232 52.368283,4.895786 52.367804,4.895497 52.36751,4.895413 52.367442,4.895269 52.36736,4.896077 52.367371,4.897127 52.367421,4.89725 52.36742,4.898241 52.367312,4.898795 52.367255,4.899285 52.367165,4.900752 52.366617,4.901218 52.365771,4.901835 52.365882,4.905631 52.366605,4.906035 52.366718,4.906115 52.366757,4.906371 52.366881,4.906546 52.366977,4.907104 52.367335,4.909685 52.369061,4.910037 52.369308,4.910685 52.369692,4.911127 52.36996,4.913413 52.37146,4.913517 52.371819,4.91359 52.372257,4.913608 52.372595))"",,,64.0,71.0,75.0,68.0,120.0,98.0,105.0,100.0,122.0,105.0,115.0,121.0,84.0,89.0,90.0,87.0,81.0,88.0,85.0,84.0,117.0,89.0,109.0,109.0,122.0,108.0,100.0,91.0,163.0,153.0,162.0,169.0,205.0,200.0,209.0,218.0,108.0,109.0,109.0,110.0,122.0,114.0,119.0,119.0"
"Haarlemmerbuurt,Haarlemmerbuurt,,,""POLYGON((4.898772 52.382963,4.898664 52.383037,4.897915 52.383668,4.897311 52.384263,4.896764 52.384879,4.896247 52.385641,4.895878 52.386354,4.895661 52.386915,4.895084 52.388684,4.892367 52.388516,4.892311 52.38833,4.892301 52.388215,4.892308 52.3882,4.892213 52.388183,4.892074 52.388499,4.891015 52.388433,4.885977 52.388122,4.885751 52.38816,4.884484 52.388372,4.884003 52.387335,4.883239 52.386236,4.883039 52.385995,4.882592 52.385454,4.882351 52.385178,4.881831 52.384428,4.881666 52.384172,4.882536 52.383916,4.88261 52.383885,4.882936 52.383694,4.882965 52.383644,4.883066 52.383512,4.888069 52.38072,4.888436 52.380514,4.889847 52.379723,4.890133 52.379624,4.890238 52.379592,4.891719 52.379263,4.892009 52.379258,4.893525 52.378937,4.893684 52.378894,4.894003 52.378758,4.89434 52.379022,4.895194 52.379616,4.895468 52.379848,4.895806 52.380136,4.896656 52.381052,4.898772 52.382963))"",""POLYGON((4.898772 52.382963,4.898664 52.383037,4.897915 52.383668,4.897311 52.384263,4.896764 52.384879,4.896247 52.385641,4.895878 52.386354,4.895661 52.386915,4.895084 52.388684,4.892367 52.388516,4.892311 52.38833,4.892301 52.388215,4.892308 52.3882,4.892213 52.388183,4.892074 52.388499,4.891015 52.388433,4.885977 52.388122,4.885751 52.38816,4.884484 52.388372,4.884003 52.387335,4.883239 52.386236,4.883039 52.385995,4.882592 52.385454,4.882351 52.385178,4.881831 52.384428,4.881666 52.384172,4.882536 52.383916,4.88261 52.383885,4.882936 52.383694,4.882965 52.383644,4.883066 52.383512,4.888069 52.38072,4.888436 52.380514,4.889847 52.379723,4.890133 52.379624,4.890238 52.379592,4.891719 52.379263,4.892009 52.379258,4.893525 52.378937,4.893684 52.378894,4.894003 52.378758,4.89434 52.379022,4.895194 52.379616,4.895468 52.379848,4.895806 52.380136,4.896656 52.381052,4.898772 52.382963))"",,,70.0,61.0,71.0,63.0,89.0,73.0,76.0,73.0,100.0,98.0,100.0,98.0,80.0,76.0,85.0,78.0,75.0,74.0,78.0,73.0,74.0,68.0,63.0,72.0,103.0,79.0,88.0,73.0,118.0,115.0,128.0,130.0,136.0,133.0,157.0,161.0,96.0,95.0,106.0,99.0,96.0,88.0,96.0,93.0"
"Jordaan,Jordaan,,,""POLYGON((4.888436 52.380514,4.888069 52.38072,4.883066 52.383512,4.882965 52.383644,4.882936 52.383694,4.88261 52.383885,4.882536 52.383916,4.881666 52.384172,4.880761 52.382701,4.880651 52.382558,4.880486 52.382404,4.880333 52.382298,4.880101 52.382177,4.879809 52.382061,4.879704 52.381992,4.879639 52.381924,4.879597 52.381857,4.879577 52.381802,4.879572 52.381732,4.879589 52.381655,4.879631 52.38158,4.879854 52.381333,4.879872 52.381275,4.879861 52.381212,4.878166 52.378499,4.8781 52.378392,4.878293 52.378344,4.878101 52.378036,4.878078 52.378041,4.877909 52.377779,4.878013 52.377754,4.876592 52.375481,4.875995 52.374531,4.875887 52.374309,4.875853 52.374176,4.875542 52.37421,4.875514 52.374069,4.875492 52.373936,4.875474 52.373702,4.875486 52.373402,4.875461 52.373301,4.875412 52.373189,4.875295 52.373028,4.875236 52.372966,4.875169 52.372916,4.87483 52.372719,4.874782 52.372682,4.874676 52.372587,4.874556 52.372442,4.874483 52.372316,4.87444 52.372193,4.874452 52.372052,4.874504 52.371881,4.875045 52.370675,4.875674 52.369632,4.875806 52.369454,4.875992 52.369246,4.876302 52.368959,4.876661 52.368686,4.876702 52.368644,4.876808 52.368495,4.877059 52.368145,4.877199 52.36789,4.877265 52.367695,4.87732 52.367293,4.877363 52.367126,4.877431 52.366946,4.877518 52.366764,4.877656 52.366637,4.877889 52.366459,4.878137 52.366302,4.878397 52.366165,4.878534 52.366073,4.878701 52.365939,4.878867 52.365772,4.87907 52.365494,4.879163 52.365313,4.879218 52.365119,4.879232 52.36498,4.879225 52.364917,4.8801 52.365204,4.880718 52.365419,4.880913 52.365486,4.882798 52.366169,4.882742 52.366238,4.882548 52.366571,4.882432 52.366657,4.882424 52.366736,4.882602 52.368748,4.882614 52.368924,4.883069 52.373984,4.883133 52.374672,4.883155 52.374744,4.884779 52.376522,4.886206 52.378081,4.887129 52.379088,4.888166 52.380209,4.888436 52.380514))"",""POLYGON((4.888436 52.380514,4.888069 52.38072,4.883066 52.383512,4.882965 52.383644,4.882936 52.383694,4.88261 52.383885,4.882536 52.383916,4.881666 52.384172,4.880761 52.382701,4.880651 52.382558,4.880486 52.382404,4.880333 52.382298,4.880101 52.382177,4.879809 52.382061,4.879704 52.381992,4.879639 52.381924,4.879597 52.381857,4.879577 52.381802,4.879572 52.381732,4.879589 52.381655,4.879631 52.38158,4.879854 52.381333,4.879872 52.381275,4.879861 52.381212,4.878166 52.378499,4.8781 52.378392,4.878293 52.378344,4.878101 52.378036,4.878078 52.378041,4.877909 52.377779,4.878013 52.377754,4.876592 52.375481,4.875995 52.374531,4.875887 52.374309,4.875853 52.374176,4.875542 52.37421,4.875514 52.374069,4.875492 52.373936,4.875474 52.373702,4.875486 52.373402,4.875461 52.373301,4.875412 52.373189,4.875295 52.373028,4.875236 52.372966,4.875169 52.372916,4.87483 52.372719,4.874782 52.372682,4.874676 52.372587,4.874556 52.372442,4.874483 52.372316,4.87444 52.372193,4.874452 52.372052,4.874504 52.371881,4.875045 52.370675,4.875674 52.369632,4.875806 52.369454,4.875992 52.369246,4.876302 52.368959,4.876661 52.368686,4.876702 52.368644,4.876808 52.368495,4.877059 52.368145,4.877199 52.36789,4.877265 52.367695,4.87732 52.367293,4.877363 52.367126,4.877431 52.366946,4.877518 52.366764,4.877656 52.366637,4.877889 52.366459,4.878137 52.366302,4.878397 52.366165,4.878534 52.366073,4.878701 52.365939,4.878867 52.365772,4.87907 52.365494,4.879163 52.365313,4.879218 52.365119,4.879232 52.36498,4.879225 52.364917,4.8801 52.365204,4.880718 52.365419,4.880913 52.365486,4.882798 52.366169,4.882742 52.366238,4.882548 52.366571,4.882432 52.366657,4.882424 52.366736,4.882602 52.368748,4.882614 52.368924,4.883069 52.373984,4.883133 52.374672,4.883155 52.374744,4.884779 52.376522,4.886206 52.378081,4.887129 52.379088,4.888166 52.380209,4.888436 52.380514))"",,,57.0,50.0,48.0,62.0,97.0,84.0,81.0,91.0,124.0,106.0,111.0,113.0,75.0,67.0,68.0,72.0,69.0,62.0,63.0,61.0,92.0,87.0,88.0,105.0,102.0,81.0,75.0,77.0,129.0,114.0,114.0,126.0,133.0,121.0,118.0,138.0,99.0,91.0,92.0,92.0,100.0,88.0,88.0,96.0"
